NPS Classification;Country;Region;Reason 1;Reason 2;Reason 3;NPS;Comment
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;Oferece poucas informa??es do passageiro;? difícil receber meus ganhos na minha conta;5;Com o almento de combustivel fica dificil trabalhar, este repasse tem que ser para o consumidor final!
Detractor;BR;SP;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Muitas corridas iniciam ou se encerram em áreas de risco;As ferramentas de seguran?a n?o ajudam com uma viagem segura;1;Corrida muita barata e pessoal e td area d risco e suja todo o carro nao tem im pingo d educacao
Neutral;BR;SP;? perigoso trabalhar com a 99;As ferramentas de seguran?a n?o ajudam com uma viagem segura;;7;Deveria ser obrigatório a foto e nota do passageiro no término do final da corrida ferramenta como biometria tbm seria muito ultil
Detractor;BR;SP;O aplicativo n?o atende minhas necessidades de trabalho;N?o tem regras justas;Os ganhos s?o poucos e instáveis;2;A cerca da taxa de aceita??o e muito injusta quando os passageiros cancelao
Detractor;BR;SP;N?o mostra o local de embarque e desembarque com precis?o;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;;4;Sim gostaria de saber de forma mais clara as regras sobre o cancelamento pelo motorista
Detractor;BR;SP;N?o tem regras justas;Oferece poucas informa??es do passageiro;N?o se importa com o motorista parceiro;5;Deveria haver um melhor filtro dos passageiros,com intuito de traze mais seguran?a.mas o que revolta e a suspens?o por n?o aceitar corridas,nos dedicamos ao máximo, aguentamos passageiros mal educados e grosseiros, fazemos um horário conturbado,com ganho injusto,e ainda sim somos suspensos por n?o aceitar ou até mesmo como já aconteceu comigo por erro do aplicativo.\nTenho vídeos em que posso mostrar o erro,já enviei a vocês mas n?o tive retorno.
Neutral;BR;SP;N?o mostra o local de embarque e desembarque com precis?o;;;7;Muitas pessoas pedem pra terceiros, e as avalia??es  de ma fé  nas áreas  de risco 99 n deveria aceita
Neutral;BR;SP;Muitos dos motoristas parceiros desistem da 99;;;8;Eu indiquei um motorista ele faz as viagens no tempo determinado e n?o tive recompensa ,achei q faltou transferência pq n?o tive uma resposta convincente ,por isso minha indigna??o.\n\nAtt deivson Junio
Detractor;BR;SP;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;;;0;Estou tentando revólver um saldo negativo que está na minha conta 99,dês do dia 15/02 2020,eu já liguei umas 5 vezes ,e atendente acha o erro que foi da 99,mais n?o resolve já foi 2 vezes p análise e n?o resolve,meu nome Ricardo Cristian de Freitas CPF 17755223850 placa do carro QQC-2150\nEu estou negativado por erro de vcs
Detractor;BR;SP;As ferramentas de seguran?a n?o ajudam com uma viagem segura;N?o se importa com o motorista parceiro;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;6;Oque realmente é injusto é a obrigatoriedade da taxa de cancelamento sem penalidade para o passageiro.  Ficamos esperando muitas vezes em locais de risco,o passageiro n?o aparece ou pior,fica esperando o motorista do app concorrente, pois,se ele estiver chegando e ele cancelar será cobrado . Se resolvessem isso nem teria a concorrência instalada em meu telefone.
Neutral;BR;SP;N?o tem regras justas;N?o oferece uma visualiza??o clara e correta dos meus ganhos;? perigoso trabalhar com a 99;7;Seria justo que nós motorista n?o fossem punidos por n?o aceitar viagens já que n?o temos vínculo empregatício com a plataforma, os valores das viagens deveriam ser maior devido ao grande gasto com manuten??o do veículo e seguro do carro!
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;;5;Quase todos os dias eu fico mais de 2 horas sem tocar uma corrida.\nOs incentivos s?o impossíveis de bater já que estamos em S?o Paulo onde fazer 8 corridas em 4 horas no horário de pico já é  difícil imagina 20
Detractor;BR;SP;N?o mostra o local de embarque e desembarque com precis?o;Os ganhos s?o poucos e instáveis;Muitas corridas iniciam ou se encerram em áreas de risco;5;Deveria mostrar para o motorista onde o passageiro vai desembarcar e diminuir o risco para o motorista pós vocês mandam muitas corridas para áreas de risco
Neutral;BR;SP;Muitos dos motoristas parceiros desistem da 99;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece poucas informa??es do passageiro;8;As informacoes do passageiro poderiao ser melhores e mais viziveis como na concorrente explicando
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;;2;Valores de km e tempo defazado precisa reajustar. Só houve redu??o e nenhum aumento
Neutral;BR;SP;As rotas de viagem s?o perigosas;Muitas corridas iniciam ou se encerram em áreas de risco;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;7;Passageiros precisao avisar com antecedendia que esta com crianca de colo e sem cadeirinha
Neutral;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece poucas informa??es do passageiro;;7;O mapa é muito pequeno, deveria ser do tamanho do mapa do weze.\nInformar automaticamente quando o motorista for chegando ao local de embarque. \nFazer com que os passageiros paguem com cart?o direto a 99, para que o motorista n?o mecha com dinheiro preocupando-se com o tr?nsito e o embarque e desembarque do passageiro.
Neutral;BR;SP;Os ganhos s?o poucos e instáveis;As rotas de viagem s?o perigosas;N?o mostra o local de embarque e desembarque com precis?o;8;A viagem tem que ter uma base,  de ganhos e desgaste do veículo e o combustível e o dia do motorista no fiM pagamos para trabalhar
Detractor;BR;SP;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;N?o se importa com o motorista parceiro;5;Tive alguns problemas com metas, nao pagas, alegando descumprimento com as regras, caso que nao ocorreu. Hoje nao trabalho mais por metas ja que nao sei as regras, ora pagam, ora nao pagam
Detractor;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;Os ganhos s?o poucos e instáveis;As ferramentas de seguran?a n?o ajudam com uma viagem segura;5;N?o deveria cobrar taxa de cancelamento, pois já ganham muito dinheiro com nosso servi?o acho desleal essa cobran?a, pois o risco que sofremos é nosso e n?o de vocês\nO cancelamento aa vezes é necessário em fun??o do nosso bem estar, cancelei esses dias pelo motivo de chegar no local e ter 2 malacos que com certeza iria me assaltar\nPagar pelo cancelamento é humilha??o no meu ponto de vista\nJa que as corridas s?o baratas demais 6 reais de mínimo é humilha??o
Detractor;BR;SP;? perigoso trabalhar com a 99;Oferece poucas informa??es do passageiro;N?o se importa com o motorista parceiro;5;Sinto dizer mas tem pessoas que utiliza o app para usar de ma fé, outros atingem o motorista verbalmente, paradas inesperadas no caminho, pede para mudar a roda e reclama depois pra pagar, quer levar mais que a capacidade de passageiros.
Neutral;BR;SP;N?o se importa com o motorista parceiro;Muitas corridas iniciam ou se encerram em áreas de risco;;7;Manda pega passageiro com 4km as vezes e quando cancelamos samos punido.\nBaixando nossa nota
Detractor;BR;SP;Oferece poucas informa??es do passageiro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Os ganhos s?o poucos e instáveis;5;O combustivel esta muito caro e o nosso ganho e pouco
Detractor;BR;SP;N?o mostra o local de embarque e desembarque com precis?o;Oferece poucas informa??es do passageiro;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;3;Sistema de avalia??o do motorista injusto
Detractor;BR;SP;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;Muitos dos motoristas parceiros desistem da 99;6;Gostaria que o aplicativo mostrasse foto do passageiro , uma melhoria seria incentivos em forma redu??o da taxa 99
Neutral;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Oferece poucas informa??es do passageiro;7;O aplicativo está apresentando muitos erros em rela??o ao que a concorrência oferece, como n?o conseguir alterar o destino/adicionar paradas em corridas e está acontecendo muito que quando vc está finalizando uma corrida e aceita a outra, as informa??es da anterior simplesmente desaparecem!
Neutral;BR;SP;Os ganhos s?o poucos e instáveis;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;;8;Vcs poderiam fazer um trabalho de marketing mais forte na regi?o de Mogi das Cruzes, pois mtos n?o conhecem o aplicativo e tmb desconfiam do mesmo.
Neutral;BR;SP;Os ganhos s?o poucos e instáveis;Muitas corridas iniciam ou se encerram em áreas de risco;;7;A taxas de cobran?as s?o baixas o lucro dos motoristas muito baixo em um país aonde o combustível é um absurdo de carro
Neutral;BR;SP;Os ganhos s?o poucos e instáveis;N?o tem regras justas;;8;Motorista que chega ao nível diamante e prejudicado n?o tem incentivo, motoristas que rodam pouco tem muito incentivo, cheguei a conclus?o que e melhor trabalhar poucas horas pra ter mais incentivo
Neutral;BR;SP;Os ganhos s?o poucos e instáveis;;;7;Gostaria de receber mais corridas para mim
Detractor;BR;SP;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;N?o se importa com o motorista parceiro;Os ganhos s?o poucos e instáveis;3;Munhas horas trabalhadas pela UBER eu ganho mais que pela 99, e contar que os incentivos s?o poucos
Detractor;BR;SP;N?o se importa com o motorista parceiro;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;N?o tem regras justas;0;Deveriam dar direito aa motorista de se defender só invés de simplesmente puni??o vc por uma reclama??o de  passageiro que nem sabe se realmente vc aconteceu e os valores ridículos de 7,10 7,20 somente  fazendo passageiro e motorista ficarem insatisfeitos, lembrando que o reajuste só é repassado  para a TIRANA 99.
Neutral;BR;SP;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;N?o se importa com o motorista parceiro;7;Falta a op??o de vê quantas horas trabalhada por dia, uma ferramenta simples mas que faz diferen?a
Detractor;BR;SP;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;N?o tem regras justas;N?o se importa com o motorista parceiro;2;Boa Tarde, eu acho que o cadastro de clientes deveria ser mais rígido, e n?o concordo com bloqueio e hoje eu fiquei esperando 5 horas na fila do aeroporto de Guarulhos, tocou uma viagem e fui até o passageiro, o passageiro n?o apareceu, esperei cerca de 10 minutos e cancelei a viagem e fui tirado da fila ou seja eu fico 5 horas esperando uma viagem n?o tenho culpa do cancelamento e fico sem conseguir viagem voltando pra S?o Paulo. Estou muito insatisfeito com esse ocorrido.
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;Muitas corridas iniciam ou se encerram em áreas de risco;;2;Entendo que os ganhos em geral da na??o é baixo .. que na verdade o salário mínimo no Brasil hoje é escravo.. \nAgora a taxa da 99 tem dado mais de 30% mais os gastos , fica inviável indicar para alguém ..
Detractor;BR;SP;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;;;5;Ok
Detractor;BR;SP;N?o mostra o local de embarque e desembarque com precis?o;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Os ganhos s?o poucos e instáveis;2;Precisa reajustar os valores e aumentar o km e o tempo
Detractor;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;;;6;A culpa sempre é do motorista independente da situa??o.
Detractor;BR;SP;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Os ganhos s?o poucos e instáveis;N?o tem regras justas;5;A busca do passageiro é com média de km muito alta isso pq estou no abc/sp e a media gira em torno de 2,5km
Neutral;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;;;8;Apenas para se manter na parte de finalizar a corrida mesmo Quando ven outra, muitas vezes nem aparece o valor da corrida por estar em outra ja
Detractor;BR;SP;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;N?o tem regras justas;O aplicativo n?o é profissional;0;Gostaria de deixar um milh?o de  comentários! Mas sei q n?o vai repercutir em absolutamente nada pq vcs só querem saber de ganhar o de vcs ! Uma sugest?o: diminuir a taxa...hj já está igual a da uber e estamos vendendo almo?o pra comprar  janta! Pre?o da  gasolina lá encima e vcs n?o movem um dedo pra ajudar....sejam justos! Sem nós vcs n?o seriam ninguem
Neutral;BR;SP;O aplicativo n?o atende minhas necessidades de trabalho;N?o se importa com o motorista parceiro;N?o tem regras justas;7;Corridas em dinheiro deveria ter uma forma de mostrar que o passageiro n?o pagou via app uma confirma??o no app do passageiro assim seria bem melhor
Detractor;BR;SP;N?o oferece uma visualiza??o clara e correta dos meus ganhos;? perigoso trabalhar com a 99;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;2;No valor din?mico vcs n?o s?o claro, fiz uma corrida 1,5 din?mico e n?o recebi nd, só vcs que ganham, uma viagem de 138 minutos e vcs receberam mais que o motorista
Neutral;BR;SP;Oferece poucas informa??es do passageiro;N?o tem regras justas;N?o se importa com o motorista parceiro;7;N?o concordo com as taxas de aceita??o e cancelamento e as relativas suspens?es. \nPresto servi?os à plataforma,  cuido da minha própria seguran?a e fa?o as minhas escolhas.\nN?o preciso de puni??o pelas minhas escolhas, e sim evitar o pior segundo os meus critérios,  aliados às ferramentas disponíveis no aplicativo. Sou um parceiro 5 estrelas com orgulho, fiel à plataforma semore que possível,  e gostaria que isso pudesse melhorar ainda mais.\nIncentivos financeiros em $ s?o os mais benvindos!!!
Neutral;BR;SP;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Oferece poucas informa??es do passageiro;;7;Poderia ter as informa??es do passageiro amtes de aceitar a corrida, o modo de pagamento antes de aceitar a corrida .
Detractor;BR;SP;Oferece poucas informa??es do passageiro;;;5;Sobre as promo??es. No geral, elas s?o inatingíveis e, em muitos casos, pouco atrativas. Deviam pensar melhor em alternativas para motivar os motoristas. A última promo??o do Carnaval que recebi, possui um período muito pequeno para realizar muitas corridas. Deveriam considerar que estamos em S?o Paulo e o tr?nsito é muito grande levando a ficarmos muito tempo com o cliente. claro que essa condi??o dificulta atingir o limite de viagens do desafio. Além disso, o valor que oferecem é muito baixo.
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;? perigoso trabalhar com a 99;N?o se importa com o motorista parceiro;5;Sele??o dos passageiros,e lugares perigosos deveriam bloquear a chamada , inclusive dentro de comunidade
Neutral;BR;SP;Os ganhos s?o poucos e instáveis;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Oferece poucas informa??es do passageiro;7;Em tanto reajuste de combustível a 99 n?o acompanha os gastos dos motoristas
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;N?o tem regras justas;N?o se importa com o motorista parceiro;5;Gostaria muito que a 99 melhorasse o valor das corridas só assim o motorista vai recomendar e trazer mais passageiros amo trabalhar na 99 más os valores das corridas s?o muito baixos a 99 tem tudo para ser a primeira do Brasil más ela acaba deixando o principal de lado o motorista parceiro o outro aplicativo de mobilidade cobra uma taxa maior porém os repasses s?o maiores isso n?o é crítica amo trabalhar pela 99 o problema é que a 99 precisa melhorar valores de corridas
Neutral;BR;SP;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Muitas corridas iniciam ou se encerram em áreas de risco;7;Trabalho com vcs a uns 3 meses e nunca tive grandes problemas mais o fato de se o passageiro se recusar a paga eu n?o ter como receber essa viagem e complicado mais estou gostando \n
Neutral;BR;SP;N?o tem regras justas;Oferece poucas informa??es do passageiro;N?o mostra o local de embarque e desembarque com precis?o;7;O app tem me feito gastar combustível a toa de forma que quando eu aceito a corrida e me dirijo ao local de embarque do passageiro,quando faltam poucos metros ele simplesmente recalcula do nada e ent?o acabo andando muito mais que o esperado, sem contar que algumas vezes também ele n?o indica o local exato de desembarque.
Neutral;BR;SP;Oferece poucas informa??es do passageiro;N?o se importa com o motorista parceiro;N?o tem regras justas;8;O bloqueio dos motoristas, nada mais é, q obrigar o motoristas a aceitar corridas peeigosas q n?o constam como area de risco, ai pra n?o bser bloqueado ele aceita
Detractor;BR;SP;? perigoso trabalhar com a 99;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;As rotas de viagem s?o perigosas;3;Deveria, ser mais seguro, e ter uma op??o de deixar a corrida que n?o foi paga, para uma proxima corrida.
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;N?o se importa com o motorista parceiro;N?o tem regras justas;6;Quando a viagem é em dinheiro ano passageiro n?o paga o motorista, a 99 n?o reembolsa o motorista é o mesmo fica no prejuízo. Tem que aumentar o valor por km, n?o tá dando nem pra gasolina, aliás 1 litro de gasolina taais caro que a tarifa mínima de viagem.
Neutral;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;N?o se importa com o motorista parceiro;Oferece poucas informa??es do passageiro;7;Poderia ser mais seguro, nos dando mais informa??es sobre o passageiro, além de evitar determinadas áreas que colocam em risco nossa integridade.\nEstranhamente apenas nas corridas da 99 tive momentos desconfortáveis com assédio e áreas de risco, inclusive um assalto.\n Além de muitas corridas serem para terceiros, acredito que mostrando se o usuário é frenquente e a foto do passageiro isso traga mais conforto e confian?a para nos motoristas.\n
Detractor;BR;SP;O aplicativo n?o atende minhas necessidades de trabalho;;;6;Boa tarde \n\nEm rela??o ao cancelamento da corrida n?o nós favorece por conta da nota \nSe cancelamos e porq conhecemos o lugar ou n?o podemos ir por conta do rodízio em S?o Paulo ent?o vocês deveriam ser isso.\nE o valor da passagem é muito barata pelo o conforto e a comodidade ,isso é trabalho de formiguinhas pra tentar ter alguma coisa no fim do mês sendo que um ?nibus custa 5.10 o mínimo mas ele leva mais de 50 pessoas ao mesmo tempo e n?o te deixa na sua porta
Neutral;BR;SP;N?o mostra o local de embarque e desembarque com precis?o;Oferece poucas informa??es do passageiro;;8;Gostaria que a 99 colocasse em sua plataforma um meio de cobrar dos passageiros automático depois da corrida Quando um passageiro n?o paga o valor completo.
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;;;0;O pre?o das corridas estao muito baixos e já nao motivam mais. Alta de combusyiveis e desfaste do veiculo ja nao compemsam aliados aos riscos de seguran?a  e no tr?nsito tá muito pouco para os mogorustas. Estou desanimando Total
Neutral;BR;SP;Muitos dos motoristas parceiros desistem da 99;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Todos est?o falando sobre a 99 de forma negativa;7;As vezes me desloco por 4 km para pegar o passageiro, aguardo 5 minutos e n?o ando t? o passageiro no local pois o mesmo já pegou outro meio de locomo??o, e  eu n?o ganho a taxa de deslocamento, acho isso muito injusto,pois tive gasto com deslocamento ,na empresa concorrente eu ganho a taxa de cancelamento depois de esperar por 5 minutos ,isso é  uma desvantagem que a 99 deveria arrumar .
Detractor;BR;SP;O aplicativo n?o é profissional;Muitos dos motoristas parceiros desistem da 99;N?o se importa com o motorista parceiro;0;Quando o motorista chega ao local e o passageiro n?o se encontra e passa mais de 5 min nunca recebo a taxa de cancelamento sempre diz q a culpa foi minha
Neutral;BR;SP;Os ganhos s?o poucos e instáveis;;;7;Mesmo o motorista tendo o direito, a 99 n?o paga a taxa de cancelamento
Detractor;BR;SP;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;;;5;? difícil de receber quando o passageiro n?o paga no carro da muito trabalho tenq escrever até pro Papa
Detractor;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;Os ganhos s?o poucos e instáveis;Muitos dos motoristas parceiros desistem da 99;5;"N?o adianta muito realizarem pesquisas d satisfa??o ou coisa parecida...\nNa verdade a 99 deve se preocupar em lan?ar melhores promo??es que a concorrente Uber assim chamará mais a aten??o e se tornará mais interessante aos motoristas parceiros, ao invés de lan?ar o ""99 completa"", deveriam lan?ar promo??es de aumento dos ganhos e corridas de forma constante. Hoje fiquei mais de 30 minutos sem fazer corridas pela 99, entrei na Uber e já fiz 6 corridas pela Uber e 1 corrida pela 99."
Neutral;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;Os ganhos s?o poucos e instáveis;;8;O valor pago entre kilometragem e minutos rodados poderia ser melhor.
Neutral;BR;SP;N?o mostra o local de embarque e desembarque com precis?o;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;As ferramentas de seguran?a n?o ajudam com uma viagem segura;7;Seria de grande ultilidade e seguran?a que a 99 Táxi come?asse a fornecer para os seus motoristas o destino dos passageiros, e meios mais acessíveis de suporte.(J? ESTOU A HORAS SEM RECEBER NENHUMA CORRIDA!!!)
Detractor;BR;SP;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;N?o tem regras justas;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;0;Fiz a indica??o de um motorista e n?o recebi a recompensa. E a 99 n?o me deu um motivo claro.
Neutral;BR;SP;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;As rotas de viagem s?o perigosas;8;Tem que melhora o aténdimento
Neutral;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece poucas informa??es do passageiro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;7;Trabalho mais acho que deveria melhorar o valor das corridas, combustível teve um aumento grande. Muitos est?o desistindo por trabalhar muitas horas e vê que realmente os ganhos diminuiram.
Detractor;BR;SP;N?o tem regras justas;O aplicativo n?o atende minhas necessidades de trabalho;? perigoso trabalhar com a 99;6;Acho necessário que a 99 adotasse a op??o para que o passageiro n?o tendo dinheiro trocado ou até mesmo esquecido o dinheiro para pagar a corrida possa pagar na próxima viagem.
Neutral;BR;SP;Oferece poucas informa??es do passageiro;N?o se importa com o motorista parceiro;;7;N?o acho justo as vezes que sou bloqueado por recusar corridas com embarque t?o longe
Neutral;BR;SP;N?o tem regras justas;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;8;Primeiramente a 99 tem que fazer muitos ajustes no app, deixar bem claro pro paxx que o número de pessoas no carro s?o 2, calcular o que a gente anda e n?o a rota pré estabelecida, parar de mandar viagens em que o motorista está a mais de 2km do paxx, ou ent?o cobrar pelo caminho percorrido até o paxx. Muitas mudan?as precisam ser feitas.
Neutral;BR;SP;N?o tem regras justas;As ferramentas de seguran?a n?o ajudam com uma viagem segura;N?o se importa com o motorista parceiro;7;Deveria ter foto do passageiro e documentos para seguran?a e régiao que o motorista quer trabalhar pois cancelo viagens pois n?o quero ir pra certo lugares
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;Oferece poucas informa??es do passageiro;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;5;Os valores est?o muito baixos
Detractor;BR;SP;N?o se importa com o motorista parceiro;Todos est?o falando sobre a 99 de forma negativa;O aplicativo n?o é profissional;0;A 99 rouba 40% dos motoristas e do passageiro,o valor nao bate de acordo
Detractor;BR;SP;? perigoso trabalhar com a 99;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Os ganhos s?o poucos e instáveis;2;Ja fui assaltado e n?o tive o apoio que eu espera ter do app.
Detractor;BR;SP;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;N?o tem regras justas;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;5;Chateado , tenho o melhor carro da baixada , ao fa?o 99 , n?o uso bermuda , aninhai chinelo . E qdo uma pessoa que acordou no dia p prejudicar alguém e me da nota 1 vcs v?o lá abaixam minha nota e ainda me amea?am ? Isso é injusto . Eu recebo ventenas de nota 5 e n?o aparecem agora nota 1 aparece no outro dia . E os passageiros mal educados , assaltos , entre outros ???
Neutral;BR;SP;Oferece poucas informa??es do passageiro;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;O aplicativo n?o é fácil de usar;8;Viagem em dinheiro, muitas vezes antes de poder ver o valor para cobrar. apita nova chamada e o valor some da tela, poderiam arrumar isso, para que mesmo tendo chamada o valor fique visível para que possa finalizar com sucesso
Detractor;BR;SP;Muitos dos motoristas parceiros desistem da 99;;;6;Viagem com pagamento em dinheiro, ainda é um problema!
Neutral;BR;SP;Todos gostam da 99, n?o há necessidade em recomendar para outras pessoas;;;8;??
Detractor;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;As rotas de viagem s?o perigosas;N?o mostra o local de embarque e desembarque com precis?o;0;Obs melhorar o valor cobrado para os motorista corrida muito barata mal dar para abastecer ok
Detractor;BR;SP;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Todos est?o falando sobre a 99 de forma negativa;As ferramentas de seguran?a n?o ajudam com uma viagem segura;3;Péssima atitude em bloquear o motorista pela taxa de cancelamento. O motorista n?o é obrigado a fazer todas as corridas pois s?o prestadores de servi?o. \nAs promo??es s?o uma piada, a empresa já virou chacota entre os motoristas.
Neutral;BR;SP;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;N?o tem regras justas;8;Tempo de espera muito alto e bloqueio desnecessário
Detractor;BR;SP;As ferramentas de seguran?a n?o ajudam com uma viagem segura;O aplicativo n?o atende minhas necessidades de trabalho;Muitas corridas iniciam ou se encerram em áreas de risco;0;Muitos passageiros   de má   fé   usa a 99 para na pagar a corrida ou para prejudicar o motorista
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;N?o se importa com o motorista parceiro;N?o tem regras justas;5;? muito bom ver a 99 comemorando  1 bilh?o de corridas. Nas Costa dos pais de família que precisa trabalha quase 15 horas para ver se a conta fecha no final do mês. ? uma vergonha a empresa comemora uma coisa que se perguntar  para seus parceiros  nenhum está satisfeito.  Com o valor cobrado dos usuários.  ?  vergonho uma corrida custa 6 reais é  vernhoso n?o  cobrado dobro da corrida nos horios noturnos já que n?o tem transporte e pelo risco.?  uma vergonha o pre?o mínimo da corrida ser 6 reais
Detractor;BR;SP;O aplicativo n?o atende minhas necessidades de trabalho;Os ganhos s?o poucos e instáveis;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;6;No pagamento de cart?o o valor deveria ser outro .\nAs vezes o cliente desvia a rota e aplicativo acha que e o motorista.\nNo caso de valor exato as vezes pegamos tr?nsito e o valor n?o altera tinha que mudar isso.\nQuando ligo na 99 n?o consigo resolver minha situa??o.
Neutral;BR;SP;Oferece poucas informa??es do passageiro;Muitos dos motoristas parceiros desistem da 99;;8;gosto muito de trabalhar com a 99 só me chateia um pouco que várias corrida que repórter pra 99 de passageiro que n?o me pagou e nunca recebi tipo esse final de semana duas viagens que a passageiras mandaram jogar pra próxima receber uma mas a outra n?o da impress?o que estou mentindo para receber corrida dobrada de passageiro com mal caráter o passageiro chama uma viagem e quando chega no desembarque emanda jogar pra frente e ruim e muitas vezes reportamos e n?o tivemos sucesso mas gosto da 99
Neutral;BR;SP;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;As rotas de viagem s?o perigosas;Muitas corridas iniciam ou se encerram em áreas de risco;7;Muitos passageiros n?o se importa , que vai se atrasar aí embarca ...muitas vezes demoram muito para embarque ...
Neutral;BR;SP;N?o mostra o local de embarque e desembarque com precis?o;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;7;Quando um passageiro n?o tem dinheiro para pagar ou eu mesmo n?o tenho troco, n?o tem op??o nenhuma no aplicativo. Verificar ferramenta já disponível no app Uber, eles já fornecem está ferramenta e nos ajudam muito.
Neutral;BR;SP;Oferece poucas informa??es do passageiro;;;8;Para seguran?a dos motoristas e preservar a identidade do usuário o cliente da plataforma deveria se identificar com os três últimos numeros do RG, para garantir q realmente é a pessoa q pediu o carro confirmado o pedido.\n
Neutral;BR;SP;Muitas corridas iniciam ou se encerram em áreas de risco;Os ganhos s?o poucos e instáveis;;8;Deveria melhorar as taxas pois estou a um ano e meio trabalhando sem ajustes ,sendo que o custo do motorista sobem todos os dias,como exemplo o combustível que quase dobrou de pre?o e manuten??o de veículo também
Detractor;BR;SP;N?o tem regras justas;;;5;Deveria ter um relogio cronometro para mostrar quando podemos cancelar corrida quando passageiro n?o está no local, sempre tenho q cancelar corridas e nunca ganhei a taxa pelo passageiro ter feito eu ir até o local e n?o aparecer
Detractor;BR;SP;Os ganhos s?o poucos e instáveis;O aplicativo n?o é profissional;;6;Estou insatisfeito com o programa indica motorista. Se depender de mim n?o indico.
