NPS Classification;Country;Region;Reason 1;Reason 2;Reason 3;NPS;Comment
Detractor;BR;RJ;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;N?o tem regras justas;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;5;Numero do atendimento deveria ser gratis.espera passageiro apois 3 minutos deveria ser cobrado o tempo.e deveria mostrar pra onde o passageiro vai assim ki toca no app
Detractor;BR;RJ;Os ganhos s?o poucos e instáveis;N?o se importa com o motorista parceiro;;0;A 99 come?ou muito bem mais como todas as empresas que come?am no Brasil no início e boa depois fica difícil trabalhar a filosofia da empresa e ganhar sozinho e n?o dividir com os motoristas que tem um custo autissimo com GNV e manuten??o do carro para se ganhar o que se ganha tenham um pouco de vergonha e só acompanhem o aumento de tudo relacionado ao carro que está envolvido nesse negócio e dêem ao motorista a possibilidade de além de ganhar consegui manter o carro.
Detractor;BR;RJ;N?o se importa com o motorista parceiro;;;1;Eu até recomendaria (mas desativaram minha conta no meio de uma corrida sem nem mesmo me solicitarem meu comparecimento ao escritório para ouvir o motorista isso é uma falta de ética de uma empresa dis na manchete da Google de ontem ter 1 bilhao eu fa?o parte desse montante tenho em minha conta provavelmente (8000 corrida ). Isso é ética transportei com seguran?a e pra 99 n?o tem ética n?o chamou o motorista pra ouvi-lo simplesmente desativaram a conta de um chefe de família    n?o recomendo !!
Detractor;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;O aplicativo n?o é profissional;Muitas corridas iniciam ou se encerram em áreas de risco;4;? um saco a confirma??o por imagem, quase nunca consigo validar meu rosto, mesmo eu sendo eu. Pra falar claro, é uma merda esse problema, fora a falta de clareza do valor para os passageiros, quase sempre variando muito o valor indicado com o valor final. Mas o problema de autentica??o é muito sério.
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;N?o tem regras justas;N?o se importa com o motorista parceiro;8;
Detractor;BR;RJ;Oferece poucas informa??es do passageiro;N?o tem regras justas;;6;
Detractor;BR;RJ;Os ganhos s?o poucos e instáveis;? perigoso trabalhar com a 99;As rotas de viagem s?o perigosas;6;
Neutral;BR;RJ;N?o tem regras justas;Os ganhos s?o poucos e instáveis;As ferramentas de seguran?a n?o ajudam com uma viagem segura;8;
Detractor;BR;RJ;Oferece poucas informa??es do passageiro;N?o mostra o local de embarque e desembarque com precis?o;;6;1 - nao reenviar viagem que o motorista nao aceitou. Acaba sendo penalizado por ter que cancelar 2 a 3.vzs a mesma corrida.\n\n2 - Melhora do aplicativo (mapa)\n\n3 - maior tempo para aceitar a viagem pois as vzs estamos em tr?nsito e na da bem p ver, risco de acidente. \n\n4 - política diferenciada para mais de 2 passageiros e supermercado. Carro c muito peso para receber valor mínimo.  Passageiro larga peso no carro. Taxi só p sair s?o 6 reais  e recebemos quase isso no total da corrida\n
Neutral;BR;RJ;Todos gostam da 99, n?o há necessidade em recomendar para outras pessoas;;;8;Mais claridade nas informa??es dos ganhos.\nMandei um pedido de informa??o de uma viagem e n?o recebi retorno
Neutral;BR;RJ;As rotas de viagem s?o perigosas;;;8;
Detractor;BR;RJ;N?o se importa com o motorista parceiro;Oferece poucas informa??es do passageiro;N?o tem regras justas;2;Fiquei bloqueado por 3 dias. só me notificaram no momento do bloqueio. Queria poder saber o motivo pois sempre agi corretamente com todos os passageiros. Já entreguei mais de 30 carteiras e mais de 50 celulares q esqueceram no meu carro fiz quest?o de ir ao local onde deixei o passageiro. Semana passada fiquei 3 dias bloqueado e nem sei porquê... Deveriam ter um treinamento p nós motoristas q muitos n?o sabem nem manusear o app.
Detractor;BR;RJ;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece poucas informa??es do passageiro;N?o tem regras justas;0;Vocês precisam valorizar mais o motorista,precisam exigir mais dados de passageiros,assim como exigem dos motoristas,o passageiro n?o coloca foto,n?o aparece imagem do passageiro e acho isso errado,precisam dá mais suporte aos motoristas parceiros,e exigir do passageiros os dados,assim como exigem dos motoristas! Espero que isso sirva pra alguma coisa,isso é só um dos pontos,existi diversas falhas na plataforma e está prejudicando o motorista!!!
Neutral;BR;RJ;Muitas corridas iniciam ou se encerram em áreas de risco;As ferramentas de seguran?a n?o ajudam com uma viagem segura;As rotas de viagem s?o perigosas;7;Trabalho a 1 mês com a 99 e tive diversas surpresas ao chegar ao local de embarque muitas das vezes fala que é área de risco onde deveria ser proibido o local de embarque e desembarque, fui abordada duas vezes por traficantes forte mente armados onde nos motoristas n?o deveria nem receber chamada de locais que nos oferecem risco de vida.
Detractor;BR;RJ;Muitos dos motoristas parceiros desistem da 99;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;;6;A 99 antes tinha a menor taxa, ágora é umas das maiores, é além de tudo nós motoristas sé descolocanos, sé o passageiro n?o estive é cancelando, n?o recebemos nada...isso é lamentável.
Detractor;BR;RJ;O aplicativo n?o é profissional;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;N?o se importa com o motorista parceiro;0;Minhas corridas est?o sendo canceladas automaticamente.
Detractor;BR;RJ;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;N?o se importa com o motorista parceiro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;0;Deixer de rodar na Uber pos a 99 tem um compromisso maior com o motorista, mas ja tive duas corridas que n?o foram pagas pelo passageiro, infomei a 99 e me disse que casos como esses a 99 n?o pode fazer nada ,pq é a terceira vez que fa?o o mesmo pedido. \nQuantas vezes posso pedir a ajuda da 99 ,depois da primeira tenho que cair na porrada com passageiro para receber , o que quer dizer motorista parceiro?\nSe poderem me responder ficarei agracido .
Detractor;BR;RJ;Os ganhos s?o poucos e instáveis;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece poucas informa??es do passageiro;6;Diminuam a taxa cobrada por vcs, aumentem o pagamento da km para o motorista R1,50/km, no mínimo, taxa base R$3,50 no mínimo. O combustível vive aumentando e cada vez ganhamos menos.\n
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;? difícil receber meus ganhos na minha conta;7;Hoje por exemplo, completei 6 (seis) viagens, ganhei R$ 45,82 - gastei combustível  R$ 21,00  saldo 24,82... Meu trabalho, carro etc.  Impossível ganhar alguma coisa e fazer manuten??o do carro.
Neutral;BR;RJ;Muitas corridas iniciam ou se encerram em áreas de risco;N?o se importa com o motorista parceiro;Os ganhos s?o poucos e instáveis;7;Boa tarde!\nSe trabalho 8 horas aí dia, precisa que tenho ganhos de pelo menos 230 reais, isso em valor líquido.\nPq o que precisa ser feito é: trabalhos a partir de 8 horas online diária, ter um valor mínimo de ganhos.\nSeja 10 horas trabalhados, 12 horas....\nPrecisa se ter base dos custos de manuten??o de veículo, como por exemplo passageiro suja o carro de v?mito, n?o tenho cart?o de crédito ou 200 reais de imediato pra lavar o carro.\nTeria que ter um parceiro pra fazer o servi?o e ser ressarcid
Detractor;BR;RJ;As rotas de viagem s?o perigosas;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Os ganhos s?o poucos e instáveis;4;Tem que da mas benefícios pro motorista
Detractor;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Os ganhos s?o poucos e instáveis;As rotas de viagem s?o perigosas;5;
Detractor;BR;RJ;Oferece poucas informa??es do passageiro;N?o se importa com o motorista parceiro;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;5;Boa tarde!Na minha vis?o sobre a 99 e que a áreas de risco e fala de mais informa??es  dos passageiros e ainda ganhos baixos faz com que a 99 n?o  se torne um app de alta qualidade.Em primeiro lugar vem a seguran?a com mais informa??es eo histórico de antecedentes criminais e ainda parar com as corridas para terceiros hoje em dia uso mais corridas em cart?o por causa disso,E ganhos melhores e justos e se o passageiro for mau educado excluir ele de vez.Eo que eu gostaria de ver no app 99.
Neutral;BR;RJ;Muitas corridas iniciam ou se encerram em áreas de risco;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;;8;
Detractor;BR;RJ;O aplicativo n?o é fácil de usar;N?o se importa com o motorista parceiro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;0;Vcs precisam melhorar e muito a base de vcs, melhorar o treinamento de seus funcionários, pq quem está levando dinheiro pra eles somos nós que estamos em campo, portanto fa?am por merecerem!!!
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;;8;Melhorar os incentivos e explicar corretamente porque n?o foi batido,  corrigir a fun??o destino que sempre joga a gente para o lado oposto até vim a corrida certa, diminuir o tempo para esperar o passageiro e coloca um número da central mas próxima porque esse 0300 gasta muito
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;;;7;Deveria ser obrigatório a foto do passageiro.
Neutral;BR;RJ;Os ganhos s?o poucos e instáveis;Oferece poucas informa??es do passageiro;;8;
Neutral;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;As rotas de viagem s?o perigosas;Os ganhos s?o poucos e instáveis;7;
Neutral;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;? perigoso trabalhar com a 99;;8;
Detractor;BR;RJ;N?o se importa com o motorista parceiro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;5;Tive um problema em uma viagem n?o paga e n?o me ajudaram em nada
Detractor;BR;RJ;N?o se importa com o motorista parceiro;Os ganhos s?o poucos e instáveis;N?o tem regras justas;0;O lance de bloquear o motorista que rejeita viagens em locais de riscos que n?o s?o identificadas pelo app, faz com que o motorista tenha vínculo empregatício com a plataforma, que por sua vez n?o reconhece o mesmo. O motorista se torna obrigado a passar por situa??es de risco enquanto a plataforma age com injustas regras em rela??o ao motorista.
Neutral;BR;RJ;Os ganhos s?o poucos e instáveis;N?o tem regras justas;O aplicativo n?o atende minhas necessidades de trabalho;7;
Detractor;BR;RJ;As rotas de viagem s?o perigosas;Muitos dos motoristas parceiros desistem da 99;? perigoso trabalhar com a 99;6;
Detractor;BR;RJ;N?o tem regras justas;Oferece poucas informa??es do passageiro;Todos est?o falando sobre a 99 de forma negativa;5;Em rela??o quando nós motoristas cancelarmos a viagem, pelo n?o comparecimento do passageiro.Vcs n?o repassam a taxa de cancelamento, acabamos perdendo tempo e combustível. Teria que te um tempo mínimo de esperar e após esse tempo, cancelariamos e receberiamos a taxa. E outra coisa que tem ocorrido com frequência é: vcs tem trocado as corridas e n?o tem avisado os passageiros, temos chegado no passageiro e eles n?o sabem que trocou
Neutral;BR;RJ;Muitas corridas iniciam ou se encerram em áreas de risco;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Oferece poucas informa??es do passageiro;8;Legal seria a foto do usuário
Neutral;BR;RJ;N?o tem regras justas;As rotas de viagem s?o perigosas;Oferece poucas informa??es do passageiro;8;Estou sempre em regi?o muito movimentada e n?o recebo corridas, passageiro sempre atrasa e n?o há uma cobran?a do tempo extra de espera, e deveria ser obrigatório a fotografia e nome verdadeiro do passageiro , já houve casos de o solicita??o ser de pessoas com apelidos ! \nIsso me deixa inseguro e muitas das vezes n?o aceito esses tipos de solicita??es!
Detractor;BR;RJ;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;N?o tem regras justas;4;Quando o usuário n?o paga ficamos com o prejuízo
Detractor;BR;RJ;N?o tem regras justas;;;2;A 99 n?o da direito de resposta para o motorista e sempre visa o bem dos passageiros mas o motorista é o que deveria ser levado em considera??o pois quem presta o servi?o deveria ser melhor compreendido por que de que adianta ter muitos passageiros se nao tiver motoristas com os seus veículos?
Neutral;BR;RJ;Todos gostam da 99, n?o há necessidade em recomendar para outras pessoas;;;8;
Detractor;BR;RJ;N?o tem regras justas;As ferramentas de seguran?a n?o ajudam com uma viagem segura;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;5;O que ganhamos n?o é suficiente para manter a qualidade do servi?o.
Detractor;BR;RJ;Todos est?o falando sobre a 99 de forma negativa;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;6;Ainda n?o recebi R$50,00.\nQue me foi oferecido caso fizesse uma corrida em certo período...
Detractor;BR;RJ;Os ganhos s?o poucos e instáveis;N?o se importa com o motorista parceiro;? difícil receber meus ganhos na minha conta;5;Precisamos ter um reajuste no valor das viagens, 0,10 centavos o minuto é um absurdo, o valor do km também é muito baixo. Por isso a maioria dos motoristas preferem a Uber.
Neutral;BR;RJ;N?o tem regras justas;Os ganhos s?o poucos e instáveis;;7;O passageiro que demora a embarcar no carro a 99 deveria cobrar uma taxa .\nPois os outros apps cobram pela demora do passageiro.\n\nDeveria colocar um tempo determinado,pois o n?o comparecimento gera um pequeno valor ao motorista pelo deslocamento.
Detractor;BR;RJ;Oferece poucas informa??es do passageiro;N?o se importa com o motorista parceiro;Os ganhos s?o poucos e instáveis;5;Muito tempo parado sem corridas e muito ruim perder muitas horas de trabalho  pra poucos ganhos
Detractor;BR;RJ;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Os ganhos s?o poucos e instáveis;;3;
Detractor;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;O aplicativo n?o é profissional;N?o se importa com o motorista parceiro;0;Possuo constantemente problema com corrida em dinheiro pois o passageiro muita das vezes n?o quer pagar a corrida no valor que deu erro do aplicativo tenho vários problemas com isso n?o tenho nenhum suporte da 99 sobre isso passageiro vomita dentro do carro n?o tem um suporte danifica veículo por n?o ter educa??o e n?o tenho suporte
Neutral;BR;RJ;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Os ganhos s?o poucos e instáveis;7;
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;;;8;Precisa melhorar o gps erra muito na hora de acha o passageiro \nGps da na rua que n?o é
Neutral;BR;RJ;Muitas corridas iniciam ou se encerram em áreas de risco;N?o tem regras justas;N?o se importa com o motorista parceiro;8;Melhorar a quest?o de solicita??es mais próximas muito chamados longe com destino perto n?o compensa o deslocamento.
Neutral;BR;RJ;? perigoso trabalhar com a 99;;;7;
Neutral;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece poucas informa??es do passageiro;;8;
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Muitas corridas iniciam ou se encerram em áreas de risco;7;
Detractor;BR;RJ;N?o tem regras justas;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;N?o se importa com o motorista parceiro;0;Sim, fiz uma viagem n?o recebi do passageiro tomei calote e o passageiro me deu uma estrela e a 99 aceitou.\n\nResumo: tomei calote e ainda sofri com uma estrela, kkk\n\nE a 99 n?o está nem ai
Neutral;BR;RJ;N?o tem regras justas;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Oferece poucas informa??es do passageiro;8;
Detractor;BR;RJ;Todos est?o falando sobre a 99 de forma negativa;;;0;Fui bloqueado sem motivo so pq fiz uma xorrida longa e se foi troia nao tenho culpa eu fiz a corrida arrisquei minha vida dirigindo pra cabo frio e voktando mesmo tempo sacanagem e nao recebi
Detractor;BR;RJ;Oferece poucas informa??es do passageiro;N?o se importa com o motorista parceiro;;5;
Detractor;BR;RJ;N?o mostra o local de embarque e desembarque com precis?o;;;6;
Detractor;BR;RJ;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;;;1;Boa tarde, sinto me decepcionada pois 2 anos tento me cadastrar para trabalhar e nunca obtive resposta positiva, está sempre dizendo documentos em análise e depois aparece cadastro n?o aceito, já fiz visita presencial e nada.
Neutral;BR;RJ;N?o tem regras justas;;;7;N?o
Detractor;BR;RJ;As rotas de viagem s?o perigosas;Os ganhos s?o poucos e instáveis;Oferece poucas informa??es do passageiro;6;Vcs n?o sabem como funciona a rua, exemplo motorista cancela viagem que perigosa p quer bloquear 20 a 30 minutos errado isso,tinha que acabar com esses locais com área de risco ou deixar uma informa??o p passageiro pode deixar eles lugar seguro.
Neutral;BR;RJ;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;;;7;
Detractor;BR;RJ;Os ganhos s?o poucos e instáveis;Muitos dos motoristas parceiros desistem da 99;Muitas corridas iniciam ou se encerram em áreas de risco;5;Acho que as quest?es da puni??es aos motoristas s?o muito rigorosas. N?o aceitando determinada(s) corrida(s) vcs fica muito tempo sem receber novas chamadas e acaba optando trabalhar momentaneamente com outros aplicativos.
Neutral;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;7;Pego muito corrida quevrou ate o passageiro e ele n?o esta no local de embarque e acabo nao ganhando nada pelo deslocamento
Detractor;BR;RJ;N?o tem regras justas;N?o se importa com o motorista parceiro;Os ganhos s?o poucos e instáveis;0;
Detractor;BR;RJ;N?o se importa com o motorista parceiro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;5;Os incentivos est?o muito fracos valores muito baixos.
Detractor;BR;RJ;Muitos dos motoristas parceiros desistem da 99;;;6;
Detractor;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;N?o se importa com o motorista parceiro;5;
Neutral;BR;RJ;Os ganhos s?o poucos e instáveis;;;7;O PASSAGEIRO PEDE O CARRO, O ITINER?RIO DE ONDE ESTOU AT? O PASSAGEIRO ? DISTANTE E O PERCURSO DA VIAGEM E PEQUENO E O LUCRO DO MOTORISTA N?O ESTA COMPENSANDO, POIS O GASTO DO MOTORISTA ? MUITO ALTO, EX: MANUTEN??O,  COMBUSTIVEL , LANCHE, O LUCRO DO MOTORISTA TEM QUE MELHORAR POIS PRECISAMOS TEM UM CARRO NOVO POIS O DISGASTE DO ALTOMOVEL E MUITO GRANDE,COM O ATUAL QUE RECEBEMOS N?O DA PARA TER     UM ALTOMOVEL DO ANO .
Detractor;BR;RJ;Todos est?o falando sobre a 99 de forma negativa;Muitas corridas iniciam ou se encerram em áreas de risco;N?o se importa com o motorista parceiro;5;
Neutral;BR;RJ;N?o mostra o local de embarque e desembarque com precis?o;Muitas corridas iniciam ou se encerram em áreas de risco;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;7;
Detractor;BR;RJ;Os ganhos s?o poucos e instáveis;Muitas corridas iniciam ou se encerram em áreas de risco;As rotas de viagem s?o perigosas;6;
Neutral;BR;RJ;N?o se importa com o motorista parceiro;N?o tem regras justas;Muitas corridas iniciam ou se encerram em áreas de risco;8;
Detractor;BR;RJ;N?o tem regras justas;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;2;Por n?o ter taxa de cancelamento por espera, nao recomendo, e se o passaheiro n?o paga, a 99 n?o nos paga como a Uber faz, infelizmente n?o dá.
Detractor;BR;RJ;As rotas de viagem s?o perigosas;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Muitas corridas iniciam ou se encerram em áreas de risco;5;Além de fazer um levantamento minucioso em áreas de risco e melhorar sua promo??es para motoristas, que pra mim as promo??es da concorrência tem sido mais lucrativas.
Neutral;BR;RJ;N?o oferece uma visualiza??o clara e correta dos meus ganhos;;;8;
Neutral;BR;RJ;O aplicativo n?o atende minhas necessidades de trabalho;O aplicativo n?o é fácil de usar;Os ganhos s?o poucos e instáveis;7;Os valores baixos cobrados n?o condizem com o valor dos combustíveis
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;;;8;
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;;;8;
Detractor;BR;RJ;Os ganhos s?o poucos e instáveis;N?o tem regras justas;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;6;Passageiro que nao aparece deveria arcar com alguma taxa.
Neutral;BR;RJ;Muitas corridas iniciam ou se encerram em áreas de risco;Os ganhos s?o poucos e instáveis;Oferece poucas informa??es do passageiro;8;
Neutral;BR;RJ;Os ganhos s?o poucos e instáveis;;;8;Acho o valor das corridas muito baixo pra ganhar um dinheiro tem que se sacrificar muito e sacrificar muito o carro .
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;;;8;
Detractor;BR;RJ;O aplicativo n?o atende minhas necessidades de trabalho;Os ganhos s?o poucos e instáveis;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;6;Valores bem abaixo \nCusto alto pra quem presta um bom servico\n
Neutral;BR;RJ;O aplicativo n?o é fácil de usar;;;8;Nao
Detractor;BR;RJ;Muitos dos motoristas parceiros desistem da 99;? perigoso trabalhar com a 99;Os ganhos s?o poucos e instáveis;0;Se inspirem na Uber e fa?am algo melhor
Detractor;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;As rotas de viagem s?o perigosas;Os ganhos s?o poucos e instáveis;3;Os locais de trabalho s?o muito ruim
Detractor;BR;RJ;Muitos dos motoristas parceiros desistem da 99;N?o se importa com o motorista parceiro;O aplicativo n?o atende minhas necessidades de trabalho;4;N?o recomendaria pois n?o me sinto valorizado como parceiro.  Este mês abri m?o de ser motorista diamante pois vi motoristas sem está qualifica??o receberem melhores incentivos que eu. Tenho campanhas n?o pagas sem justificativa. N?o é uma empresa justa com quem trabalha com ela
Detractor;BR;RJ;N?o oferece uma visualiza??o clara e correta dos meus ganhos;Oferece poucas informa??es do passageiro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;5;
Neutral;BR;RJ;As rotas de viagem s?o perigosas;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece poucas informa??es do passageiro;8;
Detractor;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Muitas corridas iniciam ou se encerram em áreas de risco;? perigoso trabalhar com a 99;4;Valores extremamente acessíveis por uma nítida competi??o de mercado acabam gerando instabilidade no servi?o, ao reduzir o ganho dos colaboradores ele passam ater dificuldades para manter o negócio, e a qualidade do servi?o cai. S?o inúmeros os transtornos gerados, as condi??es de mtos veículos com estética afetada por avarias acumuladas ao longo de suas jornadas de trabalho e que hoje n?o conseguem arcar com reparos, manuten??o irregular, gerando pendências mec?nica que podem vir a por em risco
Detractor;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;As rotas de viagem s?o perigosas;Todos est?o falando sobre a 99 de forma negativa;2;O. Completa é uma engana??o
Detractor;BR;RJ;Os ganhos s?o poucos e instáveis;N?o se importa com o motorista parceiro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;4;Os valores de tarifa recebidos est?o defasados em rela??o aos custos de trabalho.
Detractor;BR;RJ;N?o tem regras justas;;;0;Fuj bloqueado sem motivo na plataforna
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;As rotas de viagem s?o perigosas;Todos gostam da 99, n?o há necessidade em recomendar para outras pessoas;8;
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;N?o mostra o local de embarque e desembarque com precis?o;Os ganhos s?o poucos e instáveis;8;
Neutral;BR;RJ;Oferece poucas informa??es do passageiro;;;7;
Detractor;BR;RJ;N?o se importa com o motorista parceiro;Muitas corridas iniciam ou se encerram em áreas de risco;? perigoso trabalhar com a 99;6;Muitos assaltos pela 99, deveriam prezar mais pela seguran?a
Neutral;BR;RJ;N?o se importa com o motorista parceiro;N?o tem regras justas;Oferece poucas informa??es do passageiro;8;Boa tarde algumas regras que vcs empoem para o motorista acho muitos rígidas e para passageiro n?o tem alguns passageiros que só avalia os motoristas mal procure saber ...
Neutral;BR;RJ;N?o se importa com o motorista parceiro;;;8;
Detractor;BR;RJ;Os ganhos s?o poucos e instáveis;;;6;
Detractor;BR;RJ;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;N?o se importa com o motorista parceiro;N?o tem regras justas;0;
Detractor;BR;RJ;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;4;
Neutral;BR;RJ;N?o tem regras justas;;;7;
Promoter;BR;South;Oferece uma visualiza??o clara e correta dos meus ganhos;Os passageiros s?o educados e têm uma rota de viagem segura;Tem regras justas;10;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;;;10;Deveria ter puni??o  para passageiros  que n?o gostam  de pagar ou cancelam corridas  toda hora
Promoter;BR;South;O aplicativo é fácil de ser utilizado;? fácil receber meus ganhos na minha conta;Oferece uma visualiza??o clara e correta dos meus ganhos;10;
Promoter;BR;South;Todos falam sobre a 99 de forma positiva;Raramente aparecem corridas de/para áreas de risco;Oferece boas parcerias para o motorista;10;
Promoter;BR;South;O aplicativo é profissional;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;10;Gostei muito de trabalhar com o app sendo que baixei 5 apps para trabalhar e escolhi trabalhar exclusivamente com a 99pop.
Promoter;BR;South;O aplicativo atende todas as minhas necessidades de trabalho;? fácil receber meus ganhos na minha conta;;9;
Promoter;BR;South;Tem regras justas;? seguro trabalhar com a 99;? fácil receber meus ganhos na minha conta;10;?nica coisa que n?o concordo e ser ponido por cancelamentos provocados por passageiro
Promoter;BR;South;? fácil receber meus ganhos na minha conta;Mostra as posi??es de embarque e desembarque corretamente;Oferece uma visualiza??o clara e correta dos meus ganhos;10;"Ficaria mais agradável, uma forma mais rápida e eficiente de resolver o problema de quando o passageiro suja e principalmente vomita no veículo, muitas vezes acabo encerrando o período de trabalho em fun??o da limpeza, mandar fotos, e-mail e etc... requer tempo que muitas vezes n?o temos; Minha sugest?o seria uma forma de no próprio aplicativo o motorista sugerir o valor da taxa e se for do consentimento do passageiro, esse valor já é repassado no mesmo momento."
Promoter;BR;South;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;;;10;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;Oferece ganhos bons e estáveis;Os passageiros s?o educados e têm uma rota de viagem segura;10;
Promoter;BR;South;Oferece uma visualiza??o clara e correta dos meus ganhos;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Tem regras justas;10;
Promoter;BR;South;O aplicativo atende todas as minhas necessidades de trabalho;;;10;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;Raramente aparecem corridas de/para áreas de risco;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;South;Todos falam sobre a 99 de forma positiva;;;10;
Promoter;BR;South;? fácil receber meus ganhos na minha conta;;;9;
Promoter;BR;South;? fácil receber meus ganhos na minha conta;;;9;
Promoter;BR;South;Os passageiros s?o educados e têm uma rota de viagem segura;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é profissional;10;
Promoter;BR;South;Oferece informa??es suficientes do passageiro;Oferece uma rota segura de acordo com a prevista;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;South;? seguro trabalhar com a 99;;;10;Mais promo??es.
Promoter;BR;South;Oferece ganhos bons e estáveis;Mostra as posi??es de embarque e desembarque corretamente;Oferece uma visualiza??o clara e correta dos meus ganhos;10;Algumas vezes o aplicativo trava, n?o atualiza a posi??o que estou
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;;;10;Porque quando pegar passageiro n?o mostrar na tela o final da corrida sempre era bom ficar n tela onde é final d corrida ou bairro
Promoter;BR;South;? fácil receber meus ganhos na minha conta;Mostra as posi??es de embarque e desembarque corretamente;Oferece uma visualiza??o clara e correta dos meus ganhos;10;
Promoter;BR;South;O aplicativo atende todas as minhas necessidades de trabalho;;;10;
